@RELATION digits_8x8

@ATTRIBUTE p0 REAL
@ATTRIBUTE p1 REAL
@ATTRIBUTE p2 REAL
@ATTRIBUTE p3 REAL
@ATTRIBUTE p4 REAL
@ATTRIBUTE p5 REAL
@ATTRIBUTE p6 REAL
@ATTRIBUTE p7 REAL
@ATTRIBUTE p8 REAL
@ATTRIBUTE p9 REAL
@ATTRIBUTE p10 REAL
@ATTRIBUTE p11 REAL
@ATTRIBUTE p12 REAL
@ATTRIBUTE p13 REAL
@ATTRIBUTE p14 REAL
@ATTRIBUTE p15 REAL
@ATTRIBUTE p16 REAL
@ATTRIBUTE p17 REAL
@ATTRIBUTE p18 REAL
@ATTRIBUTE p19 REAL
@ATTRIBUTE p20 REAL
@ATTRIBUTE p21 REAL
@ATTRIBUTE p22 REAL
@ATTRIBUTE p23 REAL
@ATTRIBUTE p24 REAL
@ATTRIBUTE p25 REAL
@ATTRIBUTE p26 REAL
@ATTRIBUTE p27 REAL
@ATTRIBUTE p28 REAL
@ATTRIBUTE p29 REAL
@ATTRIBUTE p30 REAL
@ATTRIBUTE p31 REAL
@ATTRIBUTE p32 REAL
@ATTRIBUTE p33 REAL
@ATTRIBUTE p34 REAL
@ATTRIBUTE p35 REAL
@ATTRIBUTE p36 REAL
@ATTRIBUTE p37 REAL
@ATTRIBUTE p38 REAL
@ATTRIBUTE p39 REAL
@ATTRIBUTE p40 REAL
@ATTRIBUTE p41 REAL
@ATTRIBUTE p42 REAL
@ATTRIBUTE p43 REAL
@ATTRIBUTE p44 REAL
@ATTRIBUTE p45 REAL
@ATTRIBUTE p46 REAL
@ATTRIBUTE p47 REAL
@ATTRIBUTE p48 REAL
@ATTRIBUTE p49 REAL
@ATTRIBUTE p50 REAL
@ATTRIBUTE p51 REAL
@ATTRIBUTE p52 REAL
@ATTRIBUTE p53 REAL
@ATTRIBUTE p54 REAL
@ATTRIBUTE p55 REAL
@ATTRIBUTE p56 REAL
@ATTRIBUTE p57 REAL
@ATTRIBUTE p58 REAL
@ATTRIBUTE p59 REAL
@ATTRIBUTE p60 REAL
@ATTRIBUTE p61 REAL
@ATTRIBUTE p62 REAL
@ATTRIBUTE p63 REAL
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}

@DATA
0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,10.0,10.0,0.0,0.0,1.0,14.0,15.0,10.0,16.0,6.0,0.0,0.0,14.0,14.0,12.0,15.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,4
0.0,0.0,9.0,15.0,16.0,15.0,2.0,0.0,0.0,4.0,16.0,5.0,3.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,14.0,15.0,2.0,0.0,0.0,5.0,13.0,9.0,8.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,5.0,11.0,14.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,1.0,0.0,0.0,5
0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,8.0,1.0,0.0,0.0,0.0,3.0,15.0,11.0,14.0,13.0,2.0,0.0,0.0,0.0,10.0,16.0,10.0,16.0,15.0,0.0,0.0,0.0,1.0,10.0,14.0,12.0,7.0,0.0,6
0.0,0.0,7.0,16.0,16.0,15.0,5.0,0.0,0.0,0.0,9.0,12.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,7.0,12.0,15.0,15.0,8.0,0.0,0.0,1.0,16.0,16.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,7
0.0,1.0,11.0,10.0,8.0,1.0,1.0,0.0,0.0,3.0,15.0,11.0,3.0,12.0,6.0,0.0,0.0,0.0,4.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0,16.0,4.0,0.0,0.0,1.0,15.0,4.0,7.0,14.0,0.0,0.0,0.0,1.0,14.0,14.0,8.0,1.0,0.0,0.0,8
0.0,1.0,8.0,13.0,15.0,5.0,0.0,0.0,0.0,8.0,14.0,7.0,16.0,14.0,0.0,0.0,0.0,10.0,12.0,1.0,10.0,16.0,2.0,0.0,0.0,2.0,12.0,14.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,7.0,1.0,10.0,12.0,0.0,0.0,0.0,6.0,13.0,16.0,15.0,6.0,0.0,9
0.0,0.0,4.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,15.0,5.0,0.0,0.0,0.0,8.0,16.0,5.0,3.0,14.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,9.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,14.0,13.0,13.0,16.0,1.0,0.0,0.0,0.0,2.0,14.0,14.0,7.0,0.0,0.0,0
0.0,0.0,0.0,8.0,12.0,9.0,2.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,6.0,0.0,0.0,1
0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,15.0,14.0,7.0,6.0,3.0,0.0,0.0,5.0,16.0,15.0,16.0,15.0,3.0,0.0,0.0,0.0,10.0,13.0,8.0,2.0,0.0,0.0,2
0.0,1.0,8.0,13.0,16.0,13.0,0.0,0.0,0.0,1.0,13.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,8.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,4.0,0.0,0.0,0.0,13.0,16.0,15.0,7.0,0.0,0.0,3
0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,2.0,6.0,0.0,0.0,4.0,15.0,0.0,1.0,13.0,8.0,0.0,0.0,6.0,16.0,2.0,6.0,14.0,1.0,0.0,0.0,8.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,1.0,5.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,4
0.0,0.0,8.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,13.0,8.0,8.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,16.0,13.0,0.0,0.0,0.0,3.0,16.0,16.0,12.0,16.0,7.0,0.0,0.0,0.0,4.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,1.0,6.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0,15.0,8.0,1.0,0.0,0.0,5
0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,4.0,1.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,16.0,3.0,0.0,0.0,2.0,14.0,9.0,0.0,11.0,9.0,0.0,0.0,0.0,10.0,14.0,8.0,15.0,5.0,0.0,0.0,0.0,3.0,13.0,16.0,8.0,0.0,0.0,6
0.0,0.0,4.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,7.0,12.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,1.0,4.0,4.0,7.0,16.0,1.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,5.0,11.0,13.0,16.0,10.0,2.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.0,0.0,0.0,0.0,7
0.0,2.0,12.0,14.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,7.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,15.0,7.0,0.0,0.0,0.0,5.0,16.0,6.0,15.0,7.0,0.0,0.0,0.0,1.0,16.0,14.0,9.0,0.0,0.0,0.0,8
0.0,0.0,8.0,14.0,12.0,3.0,0.0,0.0,0.0,6.0,16.0,6.0,14.0,14.0,0.0,0.0,0.0,6.0,13.0,0.0,8.0,14.0,0.0,0.0,0.0,2.0,14.0,14.0,14.0,16.0,3.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,9
0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,15.0,4.0,0.0,0.0,0.0,2.0,16.0,9.0,10.0,11.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,12.0,3.0,0.0,0.0,8.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,6.0,13.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,16.0,13.0,15.0,16.0,3.0,0.0,0.0,0.0,6.0,15.0,9.0,3.0,0.0,0.0,0
0.0,0.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,14.0,2.0,0.0,0.0,0.0,1.0,15.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,11.0,12.0,8.0,0.0,0.0,1
0.0,0.0,10.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,15.0,4.0,0.0,0.0,2.0,10.0,11.0,7.0,2.0,0.0,0.0,2
0.0,4.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,8.0,12.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,13.0,2.0,0.0,0.0,0.0,3.0,4.0,7.0,16.0,10.0,0.0,0.0,2.0,11.0,15.0,11.0,8.0,2.0,0.0,3
0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,4.0,4.0,0.0,0.0,4.0,14.0,1.0,1.0,15.0,8.0,0.0,0.0,4.0,16.0,5.0,11.0,16.0,2.0,0.0,0.0,6.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,4
0.0,0.0,3.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,11.0,16.0,3.0,0.0,0.0,4.0,16.0,14.0,9.0,15.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,5
0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,7.0,0.0,0.0,0.0,6.0,16.0,9.0,9.0,16.0,3.0,0.0,0.0,0.0,8.0,16.0,13.0,15.0,11.0,0.0,0.0,0.0,1.0,10.0,15.0,14.0,4.0,0.0,6
0.0,0.0,5.0,14.0,16.0,16.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,16.0,13.0,0.0,0.0,2.0,16.0,16.0,15.0,7.0,1.0,0.0,0.0,0.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,7
0.0,0.0,15.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,15.0,8.0,15.0,5.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,10.0,0.0,0.0,0.0,3.0,16.0,0.0,10.0,15.0,1.0,0.0,0.0,2.0,16.0,5.0,7.0,15.0,3.0,0.0,0.0,1.0,12.0,16.0,15.0,7.0,0.0,0.0,8
0.0,0.0,4.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,4.0,4.0,6.0,12.0,10.0,0.0,0.0,1.0,6.0,11.0,15.0,12.0,1.0,0.0,9
0.0,0.0,7.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,14.0,13.0,8.0,13.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,4.0,16.0,0.0,2.0,14.0,7.0,0.0,0.0,2.0,16.0,10.0,14.0,15.0,1.0,0.0,0.0,0.0,6.0,14.0,14.0,4.0,0.0,0.0,0
0.0,0.0,5.0,14.0,11.0,3.0,0.0,0.0,0.0,1.0,15.0,8.0,13.0,10.0,0.0,0.0,0.0,1.0,15.0,9.0,9.0,15.0,2.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,7.0,5.0,9.0,16.0,0.0,0.0,0.0,0.0,6.0,12.0,13.0,9.0,0.0,0.0,9
0.0,0.0,15.0,16.0,12.0,5.0,0.0,0.0,0.0,1.0,16.0,15.0,11.0,7.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,12.0,7.0,0.0,0.0,0.0,7.0,16.0,14.0,10.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,1.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,5.0,0.0,0.0,0.0,5
0.0,0.0,4.0,9.0,12.0,16.0,8.0,0.0,0.0,0.0,15.0,15.0,8.0,8.0,2.0,0.0,0.0,4.0,16.0,11.0,4.0,1.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,11.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,3.0,13.0,9.0,1.0,0.0,0.0,5
0.0,0.0,4.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,15.0,4.0,0.0,0.0,0.0,4.0,16.0,9.0,4.0,16.0,2.0,0.0,0.0,1.0,15.0,13.0,6.0,16.0,11.0,0.0,0.0,0.0,4.0,13.0,16.0,15.0,5.0,0.0,6
0.0,0.0,7.0,11.0,13.0,8.0,1.0,0.0,0.0,1.0,15.0,9.0,8.0,6.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,10.0,14.0,2.0,0.0,0.0,0.0,5
0.0,0.0,4.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,14.0,1.0,0.0,0.0,1.0,14.0,12.0,0.0,13.0,3.0,0.0,0.0,5.0,16.0,6.0,0.0,8.0,6.0,0.0,0.0,8.0,16.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,16.0,3.0,7.0,16.0,5.0,0.0,0.0,3.0,15.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,4.0,15.0,12.0,2.0,0.0,0.0,0
0.0,0.0,12.0,16.0,14.0,8.0,0.0,0.0,0.0,7.0,16.0,10.0,14.0,16.0,0.0,0.0,0.0,4.0,16.0,11.0,14.0,16.0,4.0,0.0,0.0,0.0,5.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,2.0,12.0,9.0,16.0,15.0,1.0,0.0,0.0,1.0,9.0,16.0,14.0,3.0,0.0,0.0,9
0.0,0.0,7.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,16.0,13.0,2.0,2.0,1.0,0.0,0.0,3.0,16.0,9.0,4.0,13.0,4.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,16.0,9.0,10.0,15.0,0.0,0.0,0.0,1.0,16.0,2.0,5.0,16.0,4.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,3.0,0.0,8
0.0,0.0,9.0,16.0,14.0,6.0,0.0,0.0,0.0,6.0,16.0,5.0,10.0,16.0,0.0,0.0,0.0,2.0,15.0,7.0,10.0,16.0,3.0,0.0,0.0,0.0,4.0,8.0,12.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,3.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,10.0,16.0,13.0,4.0,0.0,0.0,9
0.0,1.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,16.0,3.0,2.0,13.0,3.0,0.0,0.0,0.0,11.0,14.0,15.0,9.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,14.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,16.0,3.0,0.0,0.0,0.0,1.0,15.0,16.0,12.0,1.0,0.0,0.0,8
0.0,0.0,0.0,5.0,12.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,4.0,1.0,14.0,8.0,0.0,0.0,10.0,8.0,0.0,9.0,15.0,1.0,0.0,1.0,15.0,1.0,2.0,15.0,8.0,0.0,0.0,5.0,16.0,6.0,11.0,16.0,2.0,0.0,0.0,5.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,4
0.0,0.0,3.0,14.0,15.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,13.0,0.0,0.0,0.0,2.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,2.0,10.0,16.0,16.0,2.0,0.0,1
0.0,0.0,3.0,12.0,16.0,16.0,15.0,0.0,0.0,0.0,9.0,10.0,7.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,1.0,9.0,9.0,16.0,11.0,1.0,0.0,0.0,13.0,16.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,7
0.0,0.0,1.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,5.0,11.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,6.0,9.0,12.0,16.0,9.0,0.0,0.0,1.0,16.0,16.0,16.0,14.0,3.0,0.0,0.0,0.0,3.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,7
0.0,0.0,8.0,14.0,16.0,16.0,15.0,1.0,0.0,0.0,6.0,6.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,2.0,11.0,12.0,3.0,0.0,0.0,0.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,13.0,5.0,0.0,0.0,0.0,3
0.0,0.0,8.0,12.0,15.0,16.0,5.0,0.0,0.0,0.0,10.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10.0,12.0,11.0,1.0,0.0,0.0,1.0,16.0,13.0,8.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,6.0,12.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,0.0,0.0,0.0,5
0.0,0.0,1.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,9.0,0.0,0.0,1
0.0,0.0,10.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,5.0,16.0,8.0,3.0,16.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,13.0,0.0,4.0,12.0,8.0,0.0,0.0,7.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,11.0,14.0,8.0,1.0,0.0,0.0,0
0.0,0.0,5.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,16.0,2.0,0.0,0.0,0.0,16.0,5.0,0.0,12.0,4.0,0.0,0.0,3.0,15.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,12.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,15.0,1.0,1.0,12.0,5.0,0.0,0.0,0.0,16.0,11.0,12.0,15.0,3.0,0.0,0.0,0.0,4.0,12.0,12.0,3.0,0.0,0.0,0
0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,15.0,8.0,12.0,11.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,2.0,0.0,2
0.0,5.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,6.0,10.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,12.0,11.0,0.0,0.0,6.0,16.0,16.0,16.0,13.0,3.0,0.0,2
0.0,0.0,7.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,14.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,14.0,9.0,2.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,6.0,12.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,7
